date,order_id,customer_id,product,product_sku,price,quantity,coupon_code,shipping_city,payment_method,sales_channel,shipping_cost
2024-05-08 08:35,ORD000786,CUST0294,Resistance Bands,SPO-RB-0026,83.96,3,NONE,London,Apple Pay,Web,6.91
2024-04-03 14:32,ORD000787,CUST0016,Waterproof Jacket,SPO-WJ-0029,77.34,1,STUDENT8,Niagara Falls,Apple Pay,Web,9.94
2025-10-14 14:18,ORD000788,CUST0182,Protein Bar Box,GRO-PBB-0024,20.48,3,NONE,London,Debit,Web,9.04
2024-05-07 21:12,ORD000789,CUST0144,Storage Bins,HOM-SB-0012,69.6,4,NONE,Guelph,Apple Pay,Web,6.03
2025-02-26 20:36,ORD000790,CUST0126,Waterproof Jacket,SPO-WJ-0029,86.53,1,SAVE15,Ottawa,PayPal,Mobile,7.69
2025-07-26 17:06,ORD000791,CUST0282,LED Bulb Pack,HOM-LBP-0007,19.52,1,FREESHIP,Oakville,Apple Pay,Mobile,8.28
2025-11-28 13:48,ORD000792,CUST0144,Moisturizer,BEA-M-0014,20.0,1,NONE,Mississauga,Apple Pay,Web,11.48
2025-09-18 13:17,ORD000793,CUST0103,Phone Charger,ELE-PC-0003,25.46,4,NONE,Oakville,Google Pay,Web,8.67
2025-12-18 22:26,ORD000794,CUST0010,Granola,GRO-G-0023,8.72,2,NONE,Oshawa,Apple Pay,Web,7.74
2025-11-06 13:51,ORD000795,CUST0279,Resistance Bands,SPO-RB-0026,82.64,1,NONE,Niagara Falls,Apple Pay,Web,9.14
2024-08-15 08:20,ORD000796,CUST0258,Mechanical Keyboard,OFF-MK-0033,115.04,2,NONE,Sudbury,PayPal,Mobile,7.35
2025-04-17 10:32,ORD000797,CUST0093,Smartwatch Band,ELE-SB-0005,57.79,2,NONE,Guelph,Credit Card,Web,9.02
2024-10-15 12:25,ORD000798,CUST0113,Pasta,GRO-P-0021,7.39,2,NONE,Thunder Bay,Credit Card,Web,11.27
2025-12-03 21:11,ORD000799,CUST0242,Conditioner,BEA-C-0016,26.93,1,NONE,Ottawa,Google Pay,Mobile,9.31
2025-11-27 16:33,ORD000800,CUST0120,Coffee Beans,GRO-CB-0019,9.23,2,NONE,Sudbury,Debit,Mobile,11.17
2024-05-13 08:05,ORD000801,CUST0124,Resistance Bands,SPO-RB-0026,83.33,1,WELCOME10,Waterloo,PayPal,Web,10.43
2024-09-09 13:53,ORD000802,CUST0295,Protein Bar Box,GRO-PBB-0024,19.74,2,NONE,Waterloo,Apple Pay,Mobile,10.84
2025-07-04 14:10,ORD000803,CUST0091,Shampoo,BEA-S-0015,30.31,2,NONE,London,Debit,Mobile,10.3
2024-09-09 16:09,ORD000804,CUST0015,Cycling Lights,SPO-CL-0030,145.33,1,BUNDLE12,Windsor,PayPal,Mobile,11.54
2025-09-12 11:27,ORD000805,CUST0097,Storage Bins,HOM-SB-0012,70.25,2,NONE,Sudbury,Apple Pay,Mobile,7.71
2025-09-08 15:01,ORD000806,CUST0252,Phone Charger,ELE-PC-0003,25.27,1,NONE,London,Credit Card,Web,10.69
2024-10-16 15:00,ORD000807,CUST0120,Granola,GRO-G-0023,8.38,1,NONE,Ottawa,Google Pay,Web,8.39
2024-03-22 08:29,ORD000808,CUST0270,Cycling Lights,SPO-CL-0030,146.64,1,VIP20,Toronto,Apple Pay,Mobile,6.46
2025-04-05 15:12,ORD000809,CUST0104,Smartwatch Band,ELE-SB-0005,56.37,1,NONE,Kingston,Debit,Web,11.79
2025-11-28 13:38,ORD000810,CUST0166,Green Tea,GRO-GT-0020,9.56,3,NONE,London,Credit Card,Web,9.63
2025-02-19 17:31,ORD000811,CUST0073,Storage Bins,HOM-SB-0012,64.98,1,NONE,Hamilton,Credit Card,Mobile,6.3
2026-01-12 14:51,ORD000812,CUST0192,Conditioner,BEA-C-0016,27.82,2,NONE,Mississauga,Apple Pay,Web,10.85
2024-12-21 19:39,ORD000813,CUST0155,Bluetooth Speaker,ELE-BS-0001,26.49,1,NONE,Kingston,PayPal,Marketplace,11.11
2025-12-23 21:46,ORD000814,CUST0224,Bluetooth Speaker,ELE-BS-0001,25.67,1,NONE,London,Apple Pay,Mobile,9.25
2024-07-10 17:21,ORD000815,CUST0288,Shampoo,BEA-S-0015,32.85,1,NONE,London,Google Pay,Mobile,10.16
2024-12-28 16:09,ORD000816,CUST0090,Running Socks,SPO-RS-0027,119.47,1,NONE,Waterloo,Apple Pay,Web,10.11
2025-12-06 08:57,ORD000817,CUST0066,Notebook Set,OFF-NS-0031,217.68,1,FLASH5,Cambridge,Debit,Web,8.23
2025-09-14 22:34,ORD000818,CUST0201,Waterproof Jacket,SPO-WJ-0029,83.15,3,NONE,Sudbury,Google Pay,Mobile,9.03
2025-09-08 13:54,ORD000819,CUST0163,Conditioner,BEA-C-0016,26.15,2,NONE,London,Google Pay,Mobile,9.23
2024-10-13 09:40,ORD000820,CUST0054,Waterproof Jacket,SPO-WJ-0029,73.81,5,NONE,Sudbury,Apple Pay,Web,8.01
2025-03-21 13:11,ORD000821,CUST0040,Gel Pens,OFF-GP-0032,37.72,4,SAVE15,Kingston,Debit,Web,9.32
2024-10-03 08:14,ORD000822,CUST0086,Coffee Beans,GRO-CB-0019,9.75,3,NONE,Kingston,Credit Card,Web,9.22
2025-06-28 09:38,ORD000823,CUST0006,Mouse Pad,OFF-MP-0034,205.3,1,BUNDLE12,Barrie,PayPal,Marketplace,8.37
2025-09-12 18:16,ORD000824,CUST0035,Water Bottle,HOM-WB-0010,14.91,1,VIP20,Waterloo,PayPal,Web,10.64
2024-11-15 22:16,ORD000825,CUST0001,Desk Organizer,OFF-DO-0035,58.03,1,NONE,Brampton,Credit Card,Web,10.86
2024-01-20 16:01,ORD000826,CUST0215,Water Bottle,HOM-WB-0010,14.78,1,NONE,Barrie,Debit,Mobile,7.9
2024-02-12 17:29,ORD000827,CUST0194,Face Cleanser,BEA-FC-0013,23.08,1,STUDENT8,Niagara Falls,PayPal,Mobile,12.53
2025-08-06 09:12,ORD000828,CUST0246,Green Tea,GRO-GT-0020,9.38,1,STUDENT8,Brampton,Google Pay,Web,11.21
2024-06-26 17:33,ORD000829,CUST0232,Waterproof Jacket,SPO-WJ-0029,76.66,1,VIP20,London,Credit Card,Mobile,6.72
2024-11-21 21:03,ORD000830,CUST0011,Granola,GRO-G-0023,9.31,1,NONE,Cambridge,PayPal,Web,8.88
2025-02-17 16:39,ORD000831,CUST0038,Coffee Beans,GRO-CB-0019,10.16,1,NONE,Brampton,PayPal,Mobile,11.04
2024-05-23 16:27,ORD000832,CUST0083,Kitchen Scale,HOM-KS-0009,58.53,2,NONE,Burlington,Credit Card,Web,6.47
2024-10-23 09:37,ORD000833,CUST0248,Conditioner,BEA-C-0016,26.4,1,WELCOME10,Kingston,Credit Card,Web,10.7
2025-01-30 20:16,ORD000834,CUST0223,Coffee Beans,GRO-CB-0019,9.95,1,STUDENT8,London,Debit,Web,9.33
2024-09-26 09:48,ORD000835,CUST0170,Pasta,GRO-P-0021,7.34,1,NONE,Brampton,Debit,Web,13.34
2025-12-12 19:07,ORD000836,CUST0284,LED Bulb Pack,HOM-LBP-0007,20.25,1,VIP20,Oakville,Google Pay,Mobile,7.31
2025-06-04 21:29,ORD000837,CUST0153,Phone Charger,ELE-PC-0003,24.48,2,FLASH5,Cambridge,Debit,Web,10.93
2024-02-16 21:43,ORD000838,CUST0202,Bluetooth Speaker,ELE-BS-0001,22.72,1,NONE,Ottawa,Google Pay,Mobile,11.13
2024-03-16 16:12,ORD000839,CUST0028,Gel Pens,OFF-GP-0032,39.26,1,NONE,Hamilton,PayPal,Mobile,5.18
2025-12-23 08:12,ORD000840,CUST0045,Vacuum Filters,HOM-VF-0008,33.61,2,NONE,Oakville,PayPal,Web,7.28
2026-01-06 21:47,ORD000841,CUST0050,Gym Gloves,SPO-GG-0028,109.64,1,FREESHIP,Kitchener,Credit Card,Web,9.93
2024-10-29 09:16,ORD000842,CUST0150,Desk Organizer,OFF-DO-0035,54.24,1,VIP20,London,Credit Card,Web,7.22
2024-06-25 22:42,ORD000843,CUST0158,Gel Pens,OFF-GP-0032,38.36,4,NONE,Brampton,Apple Pay,Mobile,9.32
2025-12-18 21:32,ORD000844,CUST0136,Kitchen Scale,HOM-KS-0009,68.12,2,NONE,Niagara Falls,Credit Card,Mobile,9.9
2024-09-02 19:10,ORD000845,CUST0190,Waterproof Jacket,SPO-WJ-0029,71.9,2,NONE,London,Apple Pay,Mobile,7.39
2024-01-20 08:07,ORD000846,CUST0229,Dish Towels,HOM-DT-0011,46.08,2,NONE,London,Credit Card,Web,7.95
2024-09-28 13:47,ORD000847,CUST0239,LED Bulb Pack,HOM-LBP-0007,19.45,3,NONE,Barrie,PayPal,Web,9.37
2025-12-22 22:40,ORD000848,CUST0289,Waterproof Jacket,SPO-WJ-0029,74.84,4,VIP20,Guelph,Credit Card,Web,5.65
2025-09-16 12:06,ORD000849,CUST0044,Sunscreen,BEA-S-0017,37.05,4,NONE,Brampton,PayPal,Web,11.35
2025-06-15 12:02,ORD000850,CUST0117,Water Bottle,HOM-WB-0010,16.56,1,NONE,Sudbury,Google Pay,Web,7.05
2024-02-21 08:37,ORD000851,CUST0268,Green Tea,GRO-GT-0020,8.88,3,NONE,Burlington,Apple Pay,Mobile,7.53
2024-10-26 21:03,ORD000852,CUST0121,Lip Balm,BEA-LB-0018,38.1,1,NONE,Sudbury,Apple Pay,Web,11.82
2025-12-02 09:29,ORD000853,CUST0203,Desk Organizer,OFF-DO-0035,54.59,1,FLASH5,Mississauga,Credit Card,Web,7.74
2024-11-01 21:24,ORD000854,CUST0230,Running Socks,SPO-RS-0027,109.11,1,NONE,Brampton,Debit,Mobile,10.47
2025-09-21 21:49,ORD000855,CUST0099,Storage Bins,HOM-SB-0012,72.46,2,NONE,Kitchener,Debit,Mobile,8.71
2024-06-20 21:28,ORD000856,CUST0041,Kitchen Scale,HOM-KS-0009,67.61,3,NONE,Oakville,Apple Pay,Marketplace,7.3
2025-12-27 08:07,ORD000857,CUST0133,Storage Bins,HOM-SB-0012,63.67,1,VIP20,Hamilton,PayPal,Web,5.05
2024-07-12 19:18,ORD000858,CUST0199,Wireless Earbuds,ELE-WE-0002,109.15,1,NONE,Mississauga,Google Pay,Web,11.26
2025-08-07 11:27,ORD000859,CUST0167,Bluetooth Speaker,ELE-BS-0001,21.88,2,STUDENT8,Oshawa,PayPal,Web,10.14
2025-08-04 15:11,ORD000860,CUST0268,Shampoo,BEA-S-0015,33.21,1,NONE,Toronto,Apple Pay,Mobile,7.43
2025-10-29 21:36,ORD000861,CUST0077,Cycling Lights,SPO-CL-0030,141.43,5,WELCOME10,Oakville,Debit,Mobile,6.01
2026-01-12 17:27,ORD000862,CUST0289,Resistance Bands,SPO-RB-0026,82.08,1,NONE,Brampton,Credit Card,Mobile,10.35
2025-06-11 13:48,ORD000863,CUST0177,Cycling Lights,SPO-CL-0030,143.5,4,NONE,Oshawa,Apple Pay,Mobile,6.7
2024-12-24 14:31,ORD000864,CUST0249,USB-C Cable,ELE-UC-0004,108.69,1,FLASH5,Burlington,Google Pay,Web,8.87
2024-12-16 11:33,ORD000865,CUST0089,Pasta,GRO-P-0021,7.42,2,FREESHIP,Ottawa,PayPal,Mobile,9.95
2024-03-23 08:27,ORD000866,CUST0206,Desk Organizer,OFF-DO-0035,54.85,2,NONE,Hamilton,Credit Card,Mobile,6.44
2025-08-07 12:19,ORD000867,CUST0122,Face Cleanser,BEA-FC-0013,22.54,1,STUDENT8,Kingston,Credit Card,Mobile,12.17
2024-11-04 15:58,ORD000868,CUST0191,Laptop Stand,OFF-LS-0036,185.75,1,FREESHIP,Guelph,Credit Card,Web,7.08
2024-05-01 10:23,ORD000869,CUST0160,Moisturizer,BEA-M-0014,19.7,2,BUNDLE12,Cambridge,PayPal,Mobile,9.79
2025-08-02 19:44,ORD000870,CUST0117,Yoga Mat,SPO-YM-0025,102.92,4,NONE,Brampton,Debit,Web,11.53
2024-03-29 08:05,ORD000871,CUST0165,USB-C Cable,ELE-UC-0004,90.47,1,NONE,Barrie,PayPal,Web,9.82
2025-12-08 16:36,ORD000872,CUST0046,USB-C Cable,ELE-UC-0004,111.21,4,STUDENT8,Thunder Bay,Debit,Mobile,12.15
2025-11-19 16:18,ORD000873,CUST0209,Kitchen Scale,HOM-KS-0009,69.61,1,NONE,Kitchener,Apple Pay,Mobile,8.06
2025-04-26 16:22,ORD000874,CUST0264,Resistance Bands,SPO-RB-0026,94.62,1,BUNDLE12,Ottawa,Debit,Web,7.22
2024-08-31 14:26,ORD000875,CUST0260,Face Cleanser,BEA-FC-0013,22.63,1,NONE,Cambridge,Apple Pay,Web,10.36
2024-08-08 16:41,ORD000876,CUST0292,Portable SSD,ELE-PS-0006,126.89,4,SAVE15,Whitby,Credit Card,Web,8.46
2024-01-10 16:58,ORD000877,CUST0103,Sunscreen,BEA-S-0017,36.15,2,SAVE15,Kitchener,Credit Card,Web,9.78
2024-01-02 15:13,ORD000878,CUST0234,Moisturizer,BEA-M-0014,19.64,1,VIP20,Ottawa,Credit Card,Web,9.39
2024-07-25 17:00,ORD000879,CUST0141,Conditioner,BEA-C-0016,28.6,1,NONE,Kitchener,PayPal,Mobile,11.86
2024-07-05 21:16,ORD000880,CUST0204,Green Tea,GRO-GT-0020,10.05,1,FREESHIP,Whitby,Credit Card,Marketplace,7.82
2025-11-17 18:49,ORD000881,CUST0191,Yoga Mat,SPO-YM-0025,102.48,5,NONE,Waterloo,Apple Pay,Mobile,10.8
2025-07-13 17:49,ORD000882,CUST0243,Wireless Earbuds,ELE-WE-0002,101.26,1,FREESHIP,London,Google Pay,Marketplace,9.16
2025-07-24 19:32,ORD000883,CUST0084,Pasta,GRO-P-0021,7.37,1,NONE,Windsor,PayPal,Mobile,11.49
2025-07-30 19:04,ORD000884,CUST0015,Coffee Beans,GRO-CB-0019,11.02,1,WELCOME10,Cambridge,Apple Pay,Web,9.45
2024-02-18 10:59,ORD000885,CUST0293,Running Socks,SPO-RS-0027,111.77,1,NONE,London,Debit,Web,6.76
2025-07-14 19:59,ORD000886,CUST0106,Gel Pens,OFF-GP-0032,36.43,1,NONE,Waterloo,PayPal,Web,10.24
2024-06-18 22:32,ORD000887,CUST0011,Lip Balm,BEA-LB-0018,36.76,1,NONE,Whitby,Credit Card,Web,10.11
2025-12-13 13:11,ORD000888,CUST0089,Pasta,GRO-P-0021,7.31,1,NONE,Hamilton,Google Pay,Web,8.25
2025-06-26 18:11,ORD000889,CUST0130,Conditioner,BEA-C-0016,24.0,2,NONE,Waterloo,Google Pay,Mobile,12.16
2024-12-06 17:15,ORD000890,CUST0217,Cycling Lights,SPO-CL-0030,131.27,2,NONE,Guelph,Apple Pay,Web,6.41
2024-11-26 21:34,ORD000891,CUST0130,Cycling Lights,SPO-CL-0030,142.94,4,NONE,Barrie,Debit,Mobile,7.87
2024-12-01 12:25,ORD000892,CUST0267,Conditioner,BEA-C-0016,27.79,2,NONE,Cambridge,Google Pay,Mobile,10.51
2025-02-24 09:16,ORD000893,CUST0053,Granola,GRO-G-0023,8.97,2,NONE,Sudbury,Credit Card,Mobile,10.31
2024-01-02 17:43,ORD000894,CUST0145,Yoga Mat,SPO-YM-0025,124.02,1,BUNDLE12,Oshawa,PayPal,Web,7.32
2025-10-14 10:06,ORD000895,CUST0033,Gel Pens,OFF-GP-0032,36.33,1,NONE,Niagara Falls,PayPal,Web,10.18
2025-06-26 08:13,ORD000896,CUST0142,Phone Charger,ELE-PC-0003,27.87,2,FLASH5,Kingston,PayPal,Mobile,11.25
2025-05-08 22:13,ORD000897,CUST0077,Olive Oil,GRO-OO-0022,24.0,1,NONE,Kitchener,Google Pay,Web,9.82
2025-07-15 08:30,ORD000898,CUST0207,Lip Balm,BEA-LB-0018,36.55,2,VIP20,Ottawa,PayPal,Web,10.16
2024-08-03 14:56,ORD000899,CUST0255,Smartwatch Band,ELE-SB-0005,52.46,2,SAVE15,Toronto,PayPal,Web,7.84
2024-06-19 11:02,ORD000900,CUST0208,Protein Bar Box,GRO-PBB-0024,17.99,1,FLASH5,Oakville,Apple Pay,Mobile,8.57
2024-01-28 12:51,ORD000901,CUST0293,Waterproof Jacket,SPO-WJ-0029,79.83,1,NONE,Sudbury,Debit,Web,8.07
2024-01-23 09:00,ORD000902,CUST0274,Conditioner,BEA-C-0016,28.76,2,BUNDLE12,Waterloo,Apple Pay,Web,12.64
2025-08-23 08:35,ORD000903,CUST0154,Gym Gloves,SPO-GG-0028,118.17,1,BUNDLE12,Whitby,Debit,Mobile,6.03
2025-04-15 12:40,ORD000904,CUST0050,Coffee Beans,GRO-CB-0019,9.15,4,SAVE15,Cambridge,Apple Pay,Mobile,10.37
2024-09-23 16:28,ORD000905,CUST0287,Gel Pens,OFF-GP-0032,37.53,1,SAVE15,Guelph,Debit,Mobile,6.59
2024-11-29 08:56,ORD000906,CUST0114,Lip Balm,BEA-LB-0018,34.04,2,NONE,Mississauga,PayPal,Web,10.88
2025-02-20 08:28,ORD000907,CUST0216,USB-C Cable,ELE-UC-0004,100.08,1,VIP20,Cambridge,PayPal,Mobile,8.85
2025-10-11 15:09,ORD000908,CUST0300,Gym Gloves,SPO-GG-0028,109.97,1,NONE,Guelph,PayPal,Web,7.06
2025-08-21 20:31,ORD000909,CUST0241,Mouse Pad,OFF-MP-0034,167.11,3,NONE,Brampton,Credit Card,Web,9.48
2025-08-30 15:52,ORD000910,CUST0100,Vacuum Filters,HOM-VF-0008,35.83,3,NONE,Niagara Falls,Google Pay,Web,10.59
2025-04-26 17:25,ORD000911,CUST0272,Storage Bins,HOM-SB-0012,68.85,1,NONE,Burlington,PayPal,Marketplace,4.31
2025-11-15 14:55,ORD000912,CUST0078,Olive Oil,GRO-OO-0022,23.59,1,STUDENT8,Ottawa,Debit,Marketplace,8.03
2024-04-24 17:08,ORD000913,CUST0210,Gym Gloves,SPO-GG-0028,95.81,2,VIP20,Kingston,Google Pay,Mobile,8.63
2025-10-14 09:06,ORD000914,CUST0162,Running Socks,SPO-RS-0027,106.25,2,NONE,Hamilton,Debit,Mobile,7.23
2024-06-15 11:07,ORD000915,CUST0171,Vacuum Filters,HOM-VF-0008,34.32,1,WELCOME10,Niagara Falls,Debit,Mobile,9.69
2026-01-02 13:16,ORD000916,CUST0003,Granola,GRO-G-0023,9.17,3,BUNDLE12,Ottawa,Apple Pay,Mobile,8.95
2025-03-15 11:07,ORD000917,CUST0087,Portable SSD,ELE-PS-0006,132.29,1,NONE,Kitchener,Google Pay,Web,11.69
2025-04-16 21:34,ORD000918,CUST0046,Storage Bins,HOM-SB-0012,62.67,2,SAVE15,Niagara Falls,Debit,Mobile,9.83
2024-06-14 19:21,ORD000919,CUST0207,Wireless Earbuds,ELE-WE-0002,110.33,1,NONE,Oakville,Apple Pay,Mobile,11.35
2025-04-19 19:42,ORD000920,CUST0003,Cycling Lights,SPO-CL-0030,132.72,1,NONE,Burlington,Credit Card,Mobile,6.35
2024-01-08 09:58,ORD000921,CUST0008,Cycling Lights,SPO-CL-0030,136.16,2,VIP20,Windsor,PayPal,Mobile,11.03
2024-12-04 13:07,ORD000922,CUST0003,Olive Oil,GRO-OO-0022,22.84,1,NONE,Toronto,Debit,Mobile,7.69
2024-04-04 08:46,ORD000923,CUST0160,Storage Bins,HOM-SB-0012,64.48,1,VIP20,Windsor,Debit,Web,10.8
2025-03-12 22:47,ORD000924,CUST0258,Bluetooth Speaker,ELE-BS-0001,25.18,3,WELCOME10,Burlington,Google Pay,Mobile,9.16
2024-12-10 20:07,ORD000925,CUST0034,Desk Organizer,OFF-DO-0035,50.44,3,STUDENT8,London,Credit Card,Mobile,7.47
2025-05-03 09:49,ORD000926,CUST0234,Gym Gloves,SPO-GG-0028,112.87,2,FLASH5,Cambridge,Google Pay,Mobile,6.84
2025-10-15 10:22,ORD000927,CUST0069,Shampoo,BEA-S-0015,35.76,2,BUNDLE12,Oakville,PayPal,Web,9.78
2025-07-06 09:54,ORD000928,CUST0097,Face Cleanser,BEA-FC-0013,21.38,1,NONE,Windsor,Debit,Web,12.61
2024-09-14 15:49,ORD000929,CUST0117,Cycling Lights,SPO-CL-0030,148.73,1,NONE,Toronto,Debit,Web,7.21
2024-04-04 20:40,ORD000930,CUST0012,Pasta,GRO-P-0021,7.85,3,NONE,Kitchener,Google Pay,Mobile,10.71
2024-09-18 16:18,ORD000931,CUST0188,Lip Balm,BEA-LB-0018,38.8,3,NONE,Brampton,Credit Card,Web,12.86
2024-07-18 18:17,ORD000932,CUST0274,Smartwatch Band,ELE-SB-0005,57.45,2,NONE,Guelph,Google Pay,Mobile,9.62
2025-05-02 10:02,ORD000933,CUST0025,Mouse Pad,OFF-MP-0034,190.21,1,NONE,Thunder Bay,Credit Card,Web,10.55
2025-03-02 08:59,ORD000934,CUST0060,Mechanical Keyboard,OFF-MK-0033,137.07,2,NONE,Ottawa,Apple Pay,Web,7.78
2024-05-22 08:40,ORD000935,CUST0064,Protein Bar Box,GRO-PBB-0024,22.33,2,FREESHIP,Burlington,Google Pay,Web,8.34
2025-04-29 21:26,ORD000936,CUST0079,Olive Oil,GRO-OO-0022,20.83,1,FLASH5,Niagara Falls,Debit,Web,12.72
2025-12-18 14:59,ORD000937,CUST0216,Storage Bins,HOM-SB-0012,74.48,1,NONE,Cambridge,Credit Card,Mobile,7.73
2024-01-22 20:01,ORD000938,CUST0071,Water Bottle,HOM-WB-0010,16.22,1,NONE,Thunder Bay,Apple Pay,Mobile,9.96
2024-03-26 11:10,ORD000939,CUST0061,Pasta,GRO-P-0021,8.02,1,WELCOME10,Whitby,PayPal,Web,7.51
2024-03-12 21:23,ORD000940,CUST0255,Pasta,GRO-P-0021,7.65,1,WELCOME10,Brampton,Debit,Mobile,11.47
2025-03-25 16:51,ORD000941,CUST0268,Notebook Set,OFF-NS-0031,205.85,2,NONE,Guelph,Debit,Marketplace,5.99
2025-02-20 17:45,ORD000942,CUST0152,Water Bottle,HOM-WB-0010,15.06,1,NONE,Oakville,Debit,Mobile,7.83
2024-09-25 14:42,ORD000943,CUST0255,Granola,GRO-G-0023,9.45,4,NONE,Oshawa,Debit,Web,10.8
2024-03-27 21:53,ORD000944,CUST0121,Portable SSD,ELE-PS-0006,131.34,3,FREESHIP,Kingston,Credit Card,Mobile,11.52
2024-04-10 14:45,ORD000945,CUST0057,Pasta,GRO-P-0021,7.48,3,NONE,Mississauga,Google Pay,Web,10.33
2025-03-06 15:06,ORD000946,CUST0047,Granola,GRO-G-0023,8.91,1,FREESHIP,Hamilton,Google Pay,Web,8.44
2025-05-29 18:51,ORD000947,CUST0132,LED Bulb Pack,HOM-LBP-0007,21.63,1,NONE,Brampton,Debit,Web,11.65
2025-02-28 17:12,ORD000948,CUST0136,Coffee Beans,GRO-CB-0019,8.87,1,NONE,Cambridge,Apple Pay,Web,8.59
2025-01-11 14:48,ORD000949,CUST0090,Face Cleanser,BEA-FC-0013,22.53,1,NONE,Brampton,Credit Card,Mobile,12.07
2025-03-20 18:42,ORD000950,CUST0161,Shampoo,BEA-S-0015,28.34,1,FLASH5,Windsor,Apple Pay,Mobile,12.21
2025-06-30 18:43,ORD000951,CUST0024,Bluetooth Speaker,ELE-BS-0001,22.6,1,WELCOME10,Brampton,Credit Card,Mobile,11.16
2024-06-23 08:02,ORD000952,CUST0169,Wireless Earbuds,ELE-WE-0002,103.79,1,NONE,London,PayPal,Mobile,9.8
2025-06-08 10:42,ORD000953,CUST0138,Moisturizer,BEA-M-0014,19.02,4,NONE,Thunder Bay,Credit Card,Web,13.42
2024-06-17 21:41,ORD000954,CUST0094,Sunscreen,BEA-S-0017,33.62,2,STUDENT8,Kingston,Credit Card,Mobile,11.67
2025-11-25 20:39,ORD000955,CUST0234,Vacuum Filters,HOM-VF-0008,35.03,1,NONE,Burlington,PayPal,Web,7.18
2025-11-27 13:27,ORD000956,CUST0216,Face Cleanser,BEA-FC-0013,19.96,3,NONE,Niagara Falls,Debit,Web,11.96
2024-03-04 18:06,ORD000957,CUST0031,Mechanical Keyboard,OFF-MK-0033,126.94,1,WELCOME10,Hamilton,Debit,Web,6.21
2024-01-04 16:51,ORD000958,CUST0248,LED Bulb Pack,HOM-LBP-0007,21.19,1,NONE,Oakville,Google Pay,Web,7.71
2025-02-03 22:42,ORD000959,CUST0195,Storage Bins,HOM-SB-0012,76.98,1,STUDENT8,London,PayPal,Mobile,6.09
2025-05-16 10:27,ORD000960,CUST0248,Resistance Bands,SPO-RB-0026,80.98,1,NONE,Hamilton,Apple Pay,Mobile,6.01
2024-02-24 14:12,ORD000961,CUST0226,Laptop Stand,OFF-LS-0036,166.81,2,NONE,Oakville,Credit Card,Mobile,7.44
2024-02-07 18:02,ORD000962,CUST0161,Pasta,GRO-P-0021,7.08,1,WELCOME10,Guelph,Credit Card,Web,8.95
2025-04-25 14:11,ORD000963,CUST0266,Laptop Stand,OFF-LS-0036,177.33,1,NONE,Kingston,Google Pay,Web,9.01
2024-05-21 11:04,ORD000964,CUST0128,Face Cleanser,BEA-FC-0013,22.98,1,NONE,Oakville,Apple Pay,Mobile,9.66
2024-01-29 20:05,ORD000965,CUST0077,Pasta,GRO-P-0021,6.74,2,NONE,Burlington,Google Pay,Web,7.36
2025-05-11 15:43,ORD000966,CUST0081,Mechanical Keyboard,OFF-MK-0033,135.18,1,NONE,Toronto,Google Pay,Marketplace,5.23
2025-10-27 22:46,ORD000967,CUST0085,Protein Bar Box,GRO-PBB-0024,20.7,2,FREESHIP,Niagara Falls,Credit Card,Web,11.85
2025-10-01 20:43,ORD000968,CUST0124,Moisturizer,BEA-M-0014,20.06,3,FREESHIP,Kingston,PayPal,Mobile,10.66
2026-01-03 10:52,ORD000969,CUST0260,Waterproof Jacket,SPO-WJ-0029,82.74,1,NONE,Ottawa,Debit,Marketplace,8.7
2025-03-13 22:04,ORD000970,CUST0121,Water Bottle,HOM-WB-0010,14.95,1,NONE,Burlington,Credit Card,Web,4.92
2025-11-05 20:53,ORD000971,CUST0294,Protein Bar Box,GRO-PBB-0024,18.1,2,NONE,Barrie,Apple Pay,Web,10.1
2024-07-12 09:02,ORD000972,CUST0229,Gel Pens,OFF-GP-0032,35.77,3,NONE,Niagara Falls,PayPal,Web,10.5
2024-09-29 17:55,ORD000973,CUST0010,Smartwatch Band,ELE-SB-0005,62.11,1,NONE,Niagara Falls,Credit Card,Mobile,11.71
2024-08-28 20:35,ORD000974,CUST0019,Resistance Bands,SPO-RB-0026,88.04,1,STUDENT8,Oakville,Google Pay,Web,7.01
2024-08-21 17:22,ORD000975,CUST0156,USB-C Cable,ELE-UC-0004,98.67,2,NONE,Mississauga,Google Pay,Mobile,10.64
2024-05-04 15:06,ORD000976,CUST0175,Vacuum Filters,HOM-VF-0008,32.51,1,NONE,Barrie,PayPal,Mobile,10.43
2024-03-22 15:46,ORD000977,CUST0233,Running Socks,SPO-RS-0027,101.43,1,NONE,Waterloo,PayPal,Mobile,11.05
2024-02-04 08:07,ORD000978,CUST0232,Desk Organizer,OFF-DO-0035,50.86,1,FREESHIP,Windsor,Credit Card,Web,11.35
2025-08-26 08:50,ORD000979,CUST0002,Lip Balm,BEA-LB-0018,36.82,1,WELCOME10,Waterloo,PayPal,Marketplace,12.37
2024-06-23 18:20,ORD000980,CUST0281,Sunscreen,BEA-S-0017,31.71,1,NONE,Cambridge,Google Pay,Mobile,10.85
2025-07-31 20:22,ORD000981,CUST0024,Gel Pens,OFF-GP-0032,37.34,1,NONE,Brampton,Debit,Web,10.41
2025-12-27 18:16,ORD000982,CUST0210,Olive Oil,GRO-OO-0022,24.12,1,NONE,Hamilton,Credit Card,Web,9.33
